id,emp_alum,emp_steel,emp_tariff,tariff_exp_1,tariff_exp_2,tariff_exp_5,tariff_exp_10,tariff_exp_Infinite,state_name,county_state
42033,0.054004926303033496,1.7874313412979623,1.8414362676009959,0.011720647616295493,0.01857532762237209,0.023908070404012206,0.024603660515916885,0.0336379470211274,PA,"Clearfield County, PA"
42035,0.23429918203244143,0.5434631914598641,0.7777623734923056,0.005497005648043919,0.010025144539105428,0.014286436628932291,0.014922046074371299,0.017978984612109308,PA,"Clinton County, PA"
42037,0.19675770213910937,0.21693797928158212,0.4136956814206915,0.003927213316067615,0.007715655218075395,0.011663193562634129,0.012299586698085622,0.013673706151080108,PA,"Columbia County, PA"
42039,0.0,0.5723468024410501,0.5723468024410501,0.009255932221090613,0.015534207671342937,0.020626104530991694,0.021323320056937954,0.024209856016508158,PA,"Crawford County, PA"
42041,0.005049047893825736,0.19754804785800323,0.20259709575182894,0.002616653658523837,0.00566777246135184,0.009079297131215898,0.009631728420840136,0.010646221957222141,PA,"Cumberland County, PA"
42043,0.03933085111961823,0.32148788550462964,0.3608187366242479,0.0034403194253380363,0.006551192817904431,0.00991150964217187,0.010465579065414302,0.012146289690498665,PA,"Dauphin County, PA"
42045,0.018989233737571023,0.10288471869810689,0.12187395243567792,0.0019494187853927353,0.0046495245148295734,0.007809070315433469,0.008340305179323299,0.008899732250808215,PA,"Delaware County, PA"
42047,0.054004926303033496,1.7874313412979623,1.8414362676009959,0.011720647616295493,0.01857532762237209,0.023908070404012206,0.024603660515916885,0.0336379470211274,PA,"Elk County, PA"
42049,0.03312945903916566,0.5810664162156665,0.6141958752548322,0.007388303936229588,0.012946865522666745,0.01775961944053374,0.01843835056115742,0.02141298752391277,PA,"Erie County, PA"
42051,0.0,1.8836834812567875,1.8836834812567875,0.009225357496267574,0.014620228892835008,0.0191370275310711,0.019767081648838673,0.02920749937216616,PA,"Fayette County, PA"
42053,0.008195109158853997,1.5865731331541335,1.5947682423129876,0.009247398310575795,0.01522771621887033,0.0201549823549805,0.020816316565287575,0.02878343923820303,PA,"Forest County, PA"
42055,0.01832756944555118,0.30376564249316945,0.32209321193872065,0.005345691955862607,0.010374809133260976,0.015168768027552227,0.015843102299344825,0.017410707935422536,PA,"Franklin County, PA"
42057,0.08317296715483219,0.6963697446100655,0.7795427117648978,0.007312095303361068,0.013053893770518814,0.018065341313526856,0.01874789459299002,0.022366121451539836,PA,"Fulton County, PA"
42059,0.0,0.7504907054612632,0.7504907054612632,0.005025194128285025,0.00940367167182514,0.013556967612470803,0.014163242625160196,0.017936997569878276,PA,"Greene County, PA"
42061,0.014445932813279752,0.0998082630735692,0.11425419588684894,0.0028775059353918085,0.006571821928144648,0.010425828947060654,0.011034136772369625,0.011574712513062862,PA,"Huntingdon County, PA"
42063,0.09521856322512598,1.114789640220321,1.2100082034454471,0.006683561531835987,0.011461389468223292,0.01572794657122286,0.016343418512405974,0.02206795737758675,PA,"Indiana County, PA"
42065,0.008195109158853997,1.5865731331541335,1.5947682423129876,0.009247398310575795,0.01522771621887033,0.0201549823549805,0.020816316565287575,0.02878343923820303,PA,"Jefferson County, PA"
42067,0.057287713217707634,0.7877060567434799,0.8449937699611876,0.005644262290623489,0.010601373652624015,0.015167541298511281,0.015867033323553156,0.01990873173496288,PA,"Juniata County, PA"
42069,0.11640814594853968,0.11741905650929732,0.233827202457837,0.00291752558797884,0.006292043480195292,0.009880607234215254,0.010462577686052018,0.011228360160908463,PA,"Lackawanna County, PA"
42071,0.33963717680367544,0.24899432624635684,0.5886315030500323,0.004923025741673451,0.009379792225783373,0.013645069104172937,0.014296708397601401,0.016024588928276746,PA,"Lancaster County, PA"
42073,0.08541844621762953,2.245880122502552,2.3312985687201815,0.010457360355096514,0.01639862658578092,0.02120253862626205,0.021867389793963653,0.033235908413485296,PA,"Lawrence County, PA"
42075,0.10574712643678161,0.378544061302682,0.4842911877394636,0.0038577326047806977,0.007662781309590883,0.011602186113347717,0.012250998883654662,0.014310660472962752,PA,"Lebanon County, PA"
42077,0.030080258648964818,0.19890780855172197,0.22898806720068676,0.0033043530585665096,0.007126411390341628,0.01111447263020163,0.011741307138741598,0.012799451650839655,PA,"Lehigh County, PA"
42079,0.1953415909462206,0.18957343937774565,0.3849150303239663,0.0035090508545390013,0.006990250254914204,0.010674131496913075,0.011277635408199607,0.012511826491972777,PA,"Luzerne County, PA"
42081,0.23429918203244143,0.5434631914598641,0.7777623734923056,0.005497005648043919,0.010025144539105428,0.014286436628932291,0.014922046074371299,0.017978984612109308,PA,"Lycoming County, PA"
42083,0.054004926303033496,1.7874313412979623,1.8414362676009959,0.011720647616295493,0.01857532762237209,0.023908070404012206,0.024603660515916885,0.0336379470211274,PA,"McKean County, PA"
42085,0.10851435805719109,3.2956212446998774,3.4041356027570684,0.014234055588892994,0.02093605018885244,0.02603145974897792,0.02671351129174676,0.043362110604342745,PA,"Mercer County, PA"
42087,0.057287713217707634,0.7877060567434799,0.8449937699611876,0.005644262290623489,0.010601373652624015,0.015167541298511281,0.015867033323553156,0.01990873173496288,PA,"Mifflin County, PA"
42089,0.0,0.0,0.0,0.0022265026104440356,0.005224252241638367,0.008600092681519303,0.009157399544916739,0.009177686227548672,PA,"Monroe County, PA"
42091,0.03913101737517858,0.2885416791134496,0.3276726964886281,0.0027146978774262825,0.0057784911210234,0.009092099799884937,0.009640060647609238,0.01115572810750711,PA,"Montgomery County, PA"
42093,0.039873998165796086,0.3827903823916424,0.4226643805574385,0.0034395870696420066,0.006988280661657915,0.010812082512702086,0.011425450131887234,0.013415769371242354,PA,"Montour County, PA"
42095,0.0,0.30046752874181815,0.30046752874181815,0.0036555629747030494,0.007431625281138334,0.01131887250257344,0.01192739114622812,0.013451779845018167,PA,"Northampton County, PA"
42097,0.039873998165796086,0.3827903823916424,0.4226643805574385,0.0034395870696420066,0.006988280661657915,0.010812082512702086,0.011425450131887234,0.013415769371242354,PA,"Northumberland County, PA"
42099,0.010098095787651471,0.14714368147720716,0.15724177726485863,0.0030989428397327746,0.006675035485402122,0.010445952738498642,0.01103937424648203,0.011810087406651857,PA,"Perry County, PA"
42101,0.004957449148296387,0.11125309120368082,0.11621054035197721,0.0017229682389874592,0.004222564037749458,0.007294356338086085,0.0078262267144475,0.008408666560675434,PA,"Philadelphia County, PA"
42103,0.006320213623220465,0.20540694275466512,0.21172715637788558,0.0030044636133000568,0.00688169824591547,0.01074412129175568,0.011322486888194606,0.012378718161780728,PA,"Pike County, PA"
42105,0.054004926303033496,1.7874313412979623,1.8414362676009959,0.011720647616295493,0.01857532762237209,0.023908070404012206,0.024603660515916885,0.0336379470211274,PA,"Potter County, PA"
42107,1.253908594169483,0.7422380847098955,1.9961466788793785,0.007277223308144277,0.012545987531251296,0.017286784053178215,0.017980148926759927,0.023411803517772743,PA,"Schuylkill County, PA"
42109,0.057287713217707634,0.7877060567434799,0.8449937699611876,0.005644262290623489,0.010601373652624015,0.015167541298511281,0.015867033323553156,0.01990873173496288,PA,"Snyder County, PA"
42111,0.08317296715483219,0.6963697446100655,0.7795427117648978,0.007312095303361068,0.013053893770518814,0.018065341313526856,0.01874789459299002,0.022366121451539836,PA,"Somerset County, PA"
42113,0.016960651289009497,0.2968113975576662,0.3137720488466757,0.004794112029843368,0.009761045760435308,0.014434993924620002,0.015122054995315453,0.016653878365076463,PA,"Sullivan County, PA"
42115,0.006320213623220465,0.20540694275466512,0.21172715637788558,0.0030044636133000568,0.00688169824591547,0.01074412129175568,0.011322486888194606,0.012378718161780728,PA,"Susquehanna County, PA"
